order_id,order_date,product_name,product_category,quantity,unit_price,total_amount,customer_region,customer_country,customer_state,customer_location,sales_channel,customer_type,shipping_method,order_status,profit_margin
6876,2024-11-19,洗面奶,美妆用品,17,139.55,2372.38,欧洲,英国,北爱尔兰,英国 - 北爱尔兰,独立站,老客户,标准配送,已发货,0.34
6877,2024-02-26,洗面奶,美妆用品,22,173.15,3809.23,北美,墨西哥,普埃布拉州,墨西哥 - 普埃布拉州,AliExpress,VIP客户,标准配送,已发货,0.27
6878,2024-12-28,洗面奶,美妆用品,38,76.7,2914.74,北美,墨西哥,新莱昂州,墨西哥 - 新莱昂州,Amazon,老客户,标准配送,已完成,0.31
6879,2025-02-07,洗面奶,美妆用品,21,75.49,1585.37,亚洲,韩国,大田广域市,韩国 - 大田广域市,Wish,VIP客户,快速配送,已取消,0.37
6880,2024-10-22,洗面奶,美妆用品,6,96.63,579.79,北美,加拿大,安大略省,加拿大 - 安大略省,Amazon,新客户,快速配送,已完成,0.15
6881,2024-08-09,洗面奶,美妆用品,18,171.06,3079.02,亚洲,泰国,春武里府,泰国 - 春武里府,Wish,老客户,标准配送,已发货,0.26
6882,2024-11-23,洗面奶,美妆用品,6,141.13,846.81,北美,墨西哥,普埃布拉州,墨西哥 - 普埃布拉州,独立站,老客户,标准配送,已完成,0.33
6883,2023-09-12,洗面奶,美妆用品,14,66.44,930.15,北美,墨西哥,新莱昂州,墨西哥 - 新莱昂州,Amazon,VIP客户,快速配送,已完成,0.34
6884,2025-06-19,洗面奶,美妆用品,11,60.46,665.01,欧洲,法国,奥克西塔尼大区,法国 - 奥克西塔尼大区,Amazon,新客户,快速配送,处理中,0.34
6885,2024-01-26,洗面奶,美妆用品,9,122.57,1103.11,澳洲,澳大利亚,西澳大利亚州,澳大利亚 - 西澳大利亚州,Wish,VIP客户,经济配送,已发货,0.17
6886,2024-07-28,洗面奶,美妆用品,20,60.51,1210.22,澳洲,澳大利亚,南澳大利亚州,澳大利亚 - 南澳大利亚州,AliExpress,新客户,经济配送,处理中,0.21
6887,2023-10-08,洗面奶,美妆用品,30,121.18,3635.37,北美,墨西哥,墨西哥城,墨西哥 - 墨西哥城,独立站,新客户,标准配送,已发货,0.23
6888,2023-09-18,洗面奶,美妆用品,18,112.54,2025.65,欧洲,德国,下萨克森州,德国 - 下萨克森州,Amazon,VIP客户,标准配送,已取消,0.41
6889,2024-08-19,洗面奶,美妆用品,13,150.21,1952.69,北美,美国,加利福尼亚州,美国 - 加利福尼亚州,Shopify,新客户,快速配送,已完成,0.43
6890,2023-09-23,洗面奶,美妆用品,28,29.34,821.42,欧洲,德国,巴伐利亚州,德国 - 巴伐利亚州,Wish,新客户,标准配送,处理中,0.16
6891,2025-07-07,洗面奶,美妆用品,24,40.07,961.79,欧洲,法国,新阿基坦大区,法国 - 新阿基坦大区,Amazon,老客户,经济配送,已完成,0.23
6892,2025-01-02,洗面奶,美妆用品,19,162.64,3090.09,澳洲,澳大利亚,昆士兰州,澳大利亚 - 昆士兰州,eBay,新客户,快速配送,已发货,0.37
6893,2024-05-16,洗面奶,美妆用品,14,41.92,586.82,澳洲,新西兰,奥克兰大区,新西兰 - 奥克兰大区,eBay,老客户,经济配送,已完成,0.17
6894,2024-04-15,洗面奶,美妆用品,3,70.5,211.49,欧洲,西班牙,马德里自治区,西班牙 - 马德里自治区,eBay,老客户,经济配送,已发货,0.41
6895,2024-08-20,洗面奶,美妆用品,12,108.63,1303.52,欧洲,英国,威尔士,英国 - 威尔士,AliExpress,新客户,快速配送,已发货,0.31
6896,2025-05-19,洗面奶,美妆用品,20,88.55,1770.93,澳洲,新西兰,惠灵顿大区,新西兰 - 惠灵顿大区,Amazon,VIP客户,快速配送,处理中,0.25
6897,2024-09-11,洗面奶,美妆用品,17,122.55,2083.31,亚洲,新加坡,新加坡,新加坡 - 新加坡,Amazon,VIP客户,标准配送,已完成,0.34
6898,2024-12-08,洗面奶,美妆用品,42,112.61,4729.42,北美,美国,佛罗里达州,美国 - 佛罗里达州,Wish,VIP客户,快速配送,处理中,0.4
6899,2025-05-17,洗面奶,美妆用品,34,64.53,2193.86,北美,美国,加利福尼亚州,美国 - 加利福尼亚州,Shopify,VIP客户,经济配送,处理中,0.25
6900,2024-12-19,洗面奶,美妆用品,13,125.91,1636.8,欧洲,德国,北莱茵-威斯特法伦州,德国 - 北莱茵-威斯特法伦州,eBay,新客户,快速配送,已取消,0.18
6901,2024-06-05,洗面奶,美妆用品,21,84.86,1781.99,北美,加拿大,安大略省,加拿大 - 安大略省,AliExpress,VIP客户,标准配送,已取消,0.15
6902,2023-10-08,洗面奶,美妆用品,3,93.91,281.73,北美,墨西哥,墨西哥城,墨西哥 - 墨西哥城,Amazon,VIP客户,标准配送,已完成,0.36
6903,2024-03-04,洗面奶,美妆用品,16,106.85,1709.53,北美,美国,纽约州,美国 - 纽约州,Amazon,老客户,快速配送,已完成,0.3
6904,2025-05-12,洗面奶,美妆用品,9,67.96,611.63,亚洲,新加坡,新加坡,新加坡 - 新加坡,独立站,新客户,经济配送,已发货,0.25
6905,2024-11-16,洗面奶,美妆用品,9,132.63,1193.71,北美,墨西哥,新莱昂州,墨西哥 - 新莱昂州,Amazon,新客户,标准配送,处理中,0.26
6906,2025-06-25,洗面奶,美妆用品,22,146.86,3230.93,北美,加拿大,不列颠哥伦比亚省,加拿大 - 不列颠哥伦比亚省,Wish,VIP客户,标准配送,已完成,0.27
6907,2024-07-23,洗面奶,美妆用品,3,71.51,214.52,北美,加拿大,魁北克省,加拿大 - 魁北克省,AliExpress,新客户,标准配送,已完成,0.31
6908,2025-01-29,精华液,美妆用品,24,105.77,2538.39,亚洲,马来西亚,槟城州,马来西亚 - 槟城州,独立站,VIP客户,标准配送,处理中,0.22
6909,2024-10-21,精华液,美妆用品,6,49.82,298.89,澳洲,新西兰,惠灵顿大区,新西兰 - 惠灵顿大区,Shopify,VIP客户,经济配送,已发货,0.17
6910,2024-05-04,精华液,美妆用品,22,69.54,1529.83,欧洲,西班牙,马德里自治区,西班牙 - 马德里自治区,AliExpress,新客户,经济配送,已取消,0.21
6911,2024-11-09,精华液,美妆用品,38,156.93,5963.23,欧洲,西班牙,马德里自治区,西班牙 - 马德里自治区,eBay,老客户,快速配送,已取消,0.22
6912,2023-10-31,精华液,美妆用品,1,147.92,147.92,南美,阿根廷,圣菲省,阿根廷 - 圣菲省,eBay,老客户,经济配送,处理中,0.41
6913,2025-03-09,精华液,美妆用品,9,170.6,1535.4,北美,加拿大,安大略省,加拿大 - 安大略省,AliExpress,老客户,经济配送,已完成,0.34
6914,2025-03-03,精华液,美妆用品,9,31.1,279.86,北美,美国,乔治亚州,美国 - 乔治亚州,独立站,老客户,快速配送,已发货,0.22
6915,2024-11-04,精华液,美妆用品,44,154.13,6781.63,北美,墨西哥,墨西哥城,墨西哥 - 墨西哥城,Amazon,VIP客户,经济配送,已发货,0.18
6916,2023-09-10,精华液,美妆用品,18,144.75,2605.48,北美,墨西哥,墨西哥城,墨西哥 - 墨西哥城,独立站,VIP客户,经济配送,处理中,0.42
6917,2025-01-22,精华液,美妆用品,22,123.2,2710.46,欧洲,意大利,伦巴第大区,意大利 - 伦巴第大区,独立站,新客户,快速配送,已发货,0.36
6918,2024-11-14,精华液,美妆用品,24,179.68,4312.22,澳洲,新西兰,坎特伯雷大区,新西兰 - 坎特伯雷大区,eBay,新客户,快速配送,处理中,0.33
6919,2024-08-18,精华液,美妆用品,1,168.43,168.43,亚洲,日本,大阪府,日本 - 大阪府,Wish,VIP客户,快速配送,已发货,0.44
6920,2024-12-12,精华液,美妆用品,7,29.41,205.87,欧洲,意大利,伦巴第大区,意大利 - 伦巴第大区,eBay,新客户,快速配送,已取消,0.2
6921,2024-08-20,精华液,美妆用品,22,164.02,3608.5,澳洲,澳大利亚,西澳大利亚州,澳大利亚 - 西澳大利亚州,eBay,老客户,标准配送,已完成,0.35
6922,2024-04-20,精华液,美妆用品,7,75.31,527.19,北美,墨西哥,新莱昂州,墨西哥 - 新莱昂州,独立站,老客户,标准配送,已取消,0.45
6923,2025-01-13,精华液,美妆用品,19,76.43,1452.19,北美,墨西哥,哈利斯科州,墨西哥 - 哈利斯科州,eBay,新客户,经济配送,已完成,0.35
6924,2024-03-14,精华液,美妆用品,7,138.73,971.13,欧洲,法国,新阿基坦大区,法国 - 新阿基坦大区,eBay,新客户,快速配送,处理中,0.45
6925,2024-05-25,精华液,美妆用品,28,78.68,2203.01,亚洲,新加坡,新加坡,新加坡 - 新加坡,AliExpress,新客户,快速配送,处理中,0.27
6926,2024-04-13,精华液,美妆用品,1,72.93,72.93,北美,墨西哥,新莱昂州,墨西哥 - 新莱昂州,Amazon,老客户,标准配送,已完成,0.28
6927,2025-05-29,精华液,美妆用品,23,136.63,3142.49,欧洲,意大利,坎帕尼亚大区,意大利 - 坎帕尼亚大区,Amazon,老客户,标准配送,已完成,0.17
6928,2024-03-04,精华液,美妆用品,15,115.86,1737.9,亚洲,新加坡,新加坡,新加坡 - 新加坡,独立站,新客户,标准配送,已发货,0.37
6929,2023-09-02,精华液,美妆用品,18,129.32,2327.77,亚洲,日本,神奈川县,日本 - 神奈川县,AliExpress,VIP客户,标准配送,处理中,0.28
6930,2023-07-30,精华液,美妆用品,28,111.67,3126.77,亚洲,泰国,曼谷,泰国 - 曼谷,AliExpress,老客户,标准配送,已完成,0.28
6931,2023-12-15,精华液,美妆用品,12,34.61,415.36,北美,加拿大,魁北克省,加拿大 - 魁北克省,Amazon,VIP客户,经济配送,已取消,0.41
6932,2023-12-20,精华液,美妆用品,8,117.78,942.24,北美,加拿大,阿尔伯塔省,加拿大 - 阿尔伯塔省,eBay,老客户,经济配送,处理中,0.42
6933,2025-01-08,精华液,美妆用品,23,173.89,3999.39,欧洲,意大利,伦巴第大区,意大利 - 伦巴第大区,Amazon,VIP客户,快速配送,已完成,0.16
6934,2024-08-07,精华液,美妆用品,18,75.0,1350.08,北美,加拿大,马尼托巴省,加拿大 - 马尼托巴省,Amazon,VIP客户,快速配送,已取消,0.26
6935,2024-10-13,精华液,美妆用品,21,115.61,2427.71,澳洲,澳大利亚,维多利亚州,澳大利亚 - 维多利亚州,Shopify,新客户,经济配送,处理中,0.19
6936,2023-10-26,精华液,美妆用品,16,44.0,704.02,欧洲,意大利,西西里大区,意大利 - 西西里大区,Amazon,VIP客户,经济配送,已取消,0.3
6937,2025-07-08,精华液,美妆用品,23,140.73,3236.7,北美,加拿大,魁北克省,加拿大 - 魁北克省,Amazon,新客户,快速配送,处理中,0.31
6938,2024-06-10,精华液,美妆用品,9,96.7,870.33,亚洲,韩国,釜山广域市,韩国 - 釜山广域市,eBay,VIP客户,快速配送,已完成,0.36
6939,2025-07-14,精华液,美妆用品,14,57.36,803.08,欧洲,西班牙,马德里自治区,西班牙 - 马德里自治区,eBay,新客户,标准配送,处理中,0.35
6940,2024-03-27,精华液,美妆用品,13,161.18,2095.32,北美,加拿大,阿尔伯塔省,加拿大 - 阿尔伯塔省,Wish,新客户,经济配送,处理中,0.22
6941,2025-05-12,精华液,美妆用品,24,118.37,2840.99,亚洲,韩国,首尔特别市,韩国 - 首尔特别市,独立站,VIP客户,标准配送,已取消,0.36
6942,2024-01-09,精华液,美妆用品,10,25.51,255.13,澳洲,新西兰,惠灵顿大区,新西兰 - 惠灵顿大区,Amazon,新客户,标准配送,已完成,0.28
6943,2025-06-25,精华液,美妆用品,23,35.09,807.02,亚洲,新加坡,新加坡,新加坡 - 新加坡,Shopify,新客户,经济配送,已发货,0.36
6944,2025-03-02,精华液,美妆用品,29,75.26,2182.41,北美,加拿大,阿尔伯塔省,加拿大 - 阿尔伯塔省,Amazon,老客户,快速配送,已完成,0.35
6945,2025-02-09,精华液,美妆用品,6,160.6,963.6,欧洲,英国,北爱尔兰,英国 - 北爱尔兰,独立站,VIP客户,标准配送,已取消,0.34
6946,2024-01-21,精华液,美妆用品,12,50.74,608.87,亚洲,马来西亚,吉隆坡,马来西亚 - 吉隆坡,Wish,VIP客户,经济配送,已完成,0.19
6947,2023-09-26,精华液,美妆用品,11,151.25,1663.73,北美,美国,纽约州,美国 - 纽约州,eBay,新客户,经济配送,已发货,0.39
6948,2024-02-26,精华液,美妆用品,29,27.66,802.24,北美,墨西哥,普埃布拉州,墨西哥 - 普埃布拉州,Amazon,新客户,经济配送,已发货,0.4
6949,2024-12-22,精华液,美妆用品,41,132.58,5435.81,澳洲,新西兰,奥克兰大区,新西兰 - 奥克兰大区,Shopify,VIP客户,快速配送,处理中,0.28
6950,2025-06-29,精华液,美妆用品,28,124.73,3492.54,北美,美国,伊利诺伊州,美国 - 伊利诺伊州,独立站,新客户,标准配送,已取消,0.19
6951,2024-07-03,精华液,美妆用品,20,178.52,3570.35,亚洲,日本,大阪府,日本 - 大阪府,Shopify,老客户,快速配送,处理中,0.36
6952,2024-02-06,精华液,美妆用品,16,169.86,2717.83,欧洲,西班牙,安达卢西亚自治区,西班牙 - 安达卢西亚自治区,AliExpress,老客户,快速配送,已发货,0.36
6953,2023-12-09,精华液,美妆用品,25,121.36,3033.91,欧洲,法国,奥弗涅-罗纳-阿尔卑斯大区,法国 - 奥弗涅-罗纳-阿尔卑斯大区,eBay,VIP客户,快速配送,已完成,0.23
6954,2024-03-20,精华液,美妆用品,25,85.77,2144.15,北美,美国,德克萨斯州,美国 - 德克萨斯州,独立站,老客户,经济配送,已取消,0.41
6955,2024-03-20,精华液,美妆用品,7,138.85,971.96,亚洲,韩国,首尔特别市,韩国 - 首尔特别市,独立站,老客户,标准配送,已发货,0.18
6956,2023-11-27,精华液,美妆用品,40,62.84,2513.59,欧洲,英国,苏格兰,英国 - 苏格兰,AliExpress,老客户,快速配送,已完成,0.3
6957,2023-11-28,精华液,美妆用品,13,82.42,1071.42,欧洲,英国,苏格兰,英国 - 苏格兰,Amazon,新客户,标准配送,已完成,0.3
6958,2023-08-23,精华液,美妆用品,19,110.14,2092.61,亚洲,日本,埼玉县,日本 - 埼玉县,Shopify,VIP客户,经济配送,已发货,0.42
6959,2024-02-20,精华液,美妆用品,3,152.57,457.72,亚洲,韩国,大田广域市,韩国 - 大田广域市,AliExpress,VIP客户,标准配送,已取消,0.4
6960,2023-08-14,精华液,美妆用品,6,27.77,166.63,南美,智利,圣地亚哥首都大区,智利 - 圣地亚哥首都大区,Wish,VIP客户,快速配送,已完成,0.31
6961,2024-04-21,精华液,美妆用品,9,74.26,668.33,欧洲,西班牙,巴伦西亚自治区,西班牙 - 巴伦西亚自治区,eBay,VIP客户,标准配送,处理中,0.3
6962,2025-02-17,精华液,美妆用品,1,109.13,109.13,欧洲,意大利,西西里大区,意大利 - 西西里大区,AliExpress,VIP客户,快速配送,已完成,0.29
6963,2025-02-12,精华液,美妆用品,28,52.65,1474.21,南美,阿根廷,科尔多瓦省,阿根廷 - 科尔多瓦省,独立站,老客户,标准配送,已发货,0.35
6964,2025-03-03,精华液,美妆用品,17,136.96,2328.31,亚洲,马来西亚,柔佛州,马来西亚 - 柔佛州,Wish,老客户,标准配送,已发货,0.36
6965,2024-11-18,精华液,美妆用品,2,114.41,228.81,北美,加拿大,不列颠哥伦比亚省,加拿大 - 不列颠哥伦比亚省,独立站,新客户,标准配送,处理中,0.32
6966,2025-02-08,精华液,美妆用品,3,108.84,326.51,北美,墨西哥,哈利斯科州,墨西哥 - 哈利斯科州,Shopify,新客户,经济配送,已完成,0.25
6967,2025-04-21,精华液,美妆用品,13,80.35,1044.52,亚洲,泰国,普吉府,泰国 - 普吉府,Shopify,VIP客户,经济配送,已完成,0.23
6968,2024-04-01,精华液,美妆用品,9,108.51,976.59,欧洲,法国,新阿基坦大区,法国 - 新阿基坦大区,独立站,老客户,标准配送,已取消,0.29
6969,2024-02-01,精华液,美妆用品,39,165.6,6458.39,亚洲,韩国,釜山广域市,韩国 - 釜山广域市,独立站,老客户,经济配送,已取消,0.17
6970,2025-06-08,精华液,美妆用品,3,98.46,295.39,欧洲,西班牙,巴伦西亚自治区,西班牙 - 巴伦西亚自治区,Shopify,新客户,经济配送,处理中,0.24
6971,2024-09-30,精华液,美妆用品,13,82.84,1076.91,北美,墨西哥,新莱昂州,墨西哥 - 新莱昂州,Wish,新客户,经济配送,处理中,0.29
6972,2023-09-12,精华液,美妆用品,16,31.7,507.27,亚洲,日本,东京都,日本 - 东京都,独立站,新客户,标准配送,已发货,0.35
6973,2025-05-09,精华液,美妆用品,11,163.62,1799.83,北美,墨西哥,普埃布拉州,墨西哥 - 普埃布拉州,Amazon,老客户,快速配送,处理中,0.41
6974,2024-01-17,精华液,美妆用品,6,162.68,976.09,欧洲,西班牙,安达卢西亚自治区,西班牙 - 安达卢西亚自治区,Amazon,VIP客户,经济配送,处理中,0.24
6975,2024-10-11,精华液,美妆用品,1,149.29,149.29,欧洲,法国,新阿基坦大区,法国 - 新阿基坦大区,Wish,VIP客户,经济配送,已取消,0.37
6976,2023-09-29,精华液,美妆用品,18,41.95,755.07,欧洲,法国,新阿基坦大区,法国 - 新阿基坦大区,Shopify,VIP客户,快速配送,已取消,0.27
6977,2023-12-04,精华液,美妆用品,25,148.36,3709.07,亚洲,泰国,曼谷,泰国 - 曼谷,AliExpress,新客户,经济配送,已取消,0.43
6978,2024-03-19,精华液,美妆用品,21,146.88,3084.58,亚洲,韩国,大邱广域市,韩国 - 大邱广域市,独立站,VIP客户,经济配送,已完成,0.29
6979,2024-04-30,精华液,美妆用品,14,92.83,1299.56,亚洲,新加坡,新加坡,新加坡 - 新加坡,eBay,老客户,标准配送,已取消,0.17
6980,2024-07-04,精华液,美妆用品,11,147.36,1621.0,北美,美国,佛罗里达州,美国 - 佛罗里达州,eBay,新客户,快速配送,已发货,0.37
6981,2024-11-16,精华液,美妆用品,44,133.44,5871.53,北美,墨西哥,普埃布拉州,墨西哥 - 普埃布拉州,AliExpress,新客户,标准配送,处理中,0.22
6982,2024-04-12,精华液,美妆用品,1,143.29,143.29,欧洲,意大利,伦巴第大区,意大利 - 伦巴第大区,AliExpress,新客户,标准配送,处理中,0.37
6983,2024-06-15,精华液,美妆用品,6,164.94,989.65,澳洲,澳大利亚,新南威尔士州,澳大利亚 - 新南威尔士州,Amazon,老客户,经济配送,处理中,0.29
6984,2024-12-31,精华液,美妆用品,39,89.91,3506.64,亚洲,日本,神奈川县,日本 - 神奈川县,独立站,新客户,标准配送,已完成,0.18
6985,2024-09-25,精华液,美妆用品,13,160.6,2087.78,亚洲,韩国,大邱广域市,韩国 - 大邱广域市,eBay,老客户,标准配送,处理中,0.16
6986,2024-12-26,精华液,美妆用品,24,112.61,2702.64,北美,墨西哥,普埃布拉州,墨西哥 - 普埃布拉州,AliExpress,老客户,标准配送,已完成,0.4
6987,2025-06-28,精华液,美妆用品,6,125.24,751.46,欧洲,德国,北莱茵-威斯特法伦州,德国 - 北莱茵-威斯特法伦州,Amazon,VIP客户,快速配送,已发货,0.37
6988,2025-02-16,精华液,美妆用品,43,58.93,2534.13,欧洲,英国,威尔士,英国 - 威尔士,Shopify,新客户,快速配送,已取消,0.37
6989,2025-01-18,精华液,美妆用品,30,87.29,2618.81,北美,墨西哥,哈利斯科州,墨西哥 - 哈利斯科州,独立站,老客户,快速配送,已发货,0.4
6990,2024-05-11,精华液,美妆用品,13,73.24,952.13,北美,墨西哥,普埃布拉州,墨西哥 - 普埃布拉州,eBay,老客户,快速配送,已取消,0.33
6991,2024-02-15,精华液,美妆用品,8,125.83,1006.67,澳洲,澳大利亚,西澳大利亚州,澳大利亚 - 西澳大利亚州,Amazon,新客户,标准配送,已发货,0.28
6992,2024-12-30,精华液,美妆用品,7,137.22,960.57,北美,加拿大,不列颠哥伦比亚省,加拿大 - 不列颠哥伦比亚省,独立站,新客户,标准配送,已取消,0.22
6993,2025-06-22,精华液,美妆用品,23,127.9,2941.75,北美,美国,伊利诺伊州,美国 - 伊利诺伊州,AliExpress,新客户,快速配送,处理中,0.43
6994,2025-01-27,精华液,美妆用品,18,165.06,2971.0,北美,美国,佛罗里达州,美国 - 佛罗里达州,Shopify,老客户,标准配送,已发货,0.22
6995,2025-02-20,精华液,美妆用品,50,175.1,8754.89,澳洲,新西兰,奥克兰大区,新西兰 - 奥克兰大区,eBay,VIP客户,快速配送,已取消,0.25
6996,2024-07-05,精华液,美妆用品,9,136.55,1228.95,欧洲,西班牙,安达卢西亚自治区,西班牙 - 安达卢西亚自治区,Amazon,新客户,快速配送,已发货,0.17
6997,2023-07-27,精华液,美妆用品,22,117.52,2585.45,亚洲,马来西亚,柔佛州,马来西亚 - 柔佛州,Shopify,老客户,经济配送,已完成,0.17
6998,2025-02-28,精华液,美妆用品,24,166.64,3999.47,澳洲,新西兰,坎特伯雷大区,新西兰 - 坎特伯雷大区,Shopify,VIP客户,标准配送,已发货,0.3
6999,2025-01-24,精华液,美妆用品,22,170.17,3743.77,北美,加拿大,安大略省,加拿大 - 安大略省,AliExpress,老客户,经济配送,已完成,0.36
7000,2025-02-23,精华液,美妆用品,41,171.82,7044.49,亚洲,韩国,首尔特别市,韩国 - 首尔特别市,Shopify,VIP客户,经济配送,已发货,0.43
7001,2025-07-09,精华液,美妆用品,8,105.65,845.21,北美,美国,纽约州,美国 - 纽约州,eBay,老客户,标准配送,处理中,0.15
7002,2024-02-04,精华液,美妆用品,7,48.23,337.64,北美,墨西哥,普埃布拉州,墨西哥 - 普埃布拉州,独立站,老客户,快速配送,处理中,0.41
7003,2024-06-17,精华液,美妆用品,14,132.12,1849.68,亚洲,韩国,釜山广域市,韩国 - 釜山广域市,eBay,VIP客户,经济配送,处理中,0.16
7004,2024-05-31,精华液,美妆用品,21,84.2,1768.26,亚洲,泰国,清迈府,泰国 - 清迈府,Wish,VIP客户,标准配送,处理中,0.32
7005,2024-04-17,精华液,美妆用品,16,69.46,1111.36,欧洲,德国,巴伐利亚州,德国 - 巴伐利亚州,eBay,VIP客户,经济配送,已发货,0.22
7006,2024-03-06,精华液,美妆用品,22,95.18,2093.92,欧洲,德国,巴登-符腾堡州,德国 - 巴登-符腾堡州,eBay,VIP客户,快速配送,已发货,0.35
7007,2025-05-29,精华液,美妆用品,17,34.32,583.47,欧洲,德国,北莱茵-威斯特法伦州,德国 - 北莱茵-威斯特法伦州,AliExpress,老客户,标准配送,处理中,0.33
7008,2025-01-22,精华液,美妆用品,18,159.31,2867.6,北美,美国,俄亥俄州,美国 - 俄亥俄州,Wish,老客户,快速配送,已取消,0.22
7009,2025-06-26,精华液,美妆用品,11,61.22,673.46,北美,加拿大,不列颠哥伦比亚省,加拿大 - 不列颠哥伦比亚省,Amazon,新客户,标准配送,已完成,0.3
7010,2023-10-19,精华液,美妆用品,11,148.5,1633.5,北美,墨西哥,墨西哥城,墨西哥 - 墨西哥城,独立站,老客户,标准配送,已发货,0.42
7011,2023-12-24,精华液,美妆用品,16,51.16,818.52,北美,墨西哥,墨西哥城,墨西哥 - 墨西哥城,eBay,VIP客户,标准配送,已取消,0.31
7012,2023-08-10,精华液,美妆用品,2,85.19,170.39,亚洲,新加坡,新加坡,新加坡 - 新加坡,Wish,VIP客户,快速配送,处理中,0.45
7013,2023-12-22,精华液,美妆用品,37,111.86,4138.7,北美,加拿大,不列颠哥伦比亚省,加拿大 - 不列颠哥伦比亚省,独立站,新客户,快速配送,已发货,0.2
7014,2023-07-31,精华液,美妆用品,2,131.77,263.54,北美,墨西哥,哈利斯科州,墨西哥 - 哈利斯科州,AliExpress,新客户,快速配送,处理中,0.35
7015,2025-03-21,精华液,美妆用品,4,59.09,236.36,欧洲,意大利,伦巴第大区,意大利 - 伦巴第大区,Amazon,VIP客户,快速配送,处理中,0.35
7016,2024-12-02,精华液,美妆用品,3,114.71,344.12,澳洲,新西兰,惠灵顿大区,新西兰 - 惠灵顿大区,Amazon,老客户,快速配送,已完成,0.26
7017,2023-11-12,精华液,美妆用品,7,69.56,486.91,北美,美国,德克萨斯州,美国 - 德克萨斯州,AliExpress,VIP客户,经济配送,处理中,0.17
7018,2023-08-19,精华液,美妆用品,5,55.18,275.89,北美,墨西哥,哈利斯科州,墨西哥 - 哈利斯科州,AliExpress,新客户,标准配送,已发货,0.43
7019,2025-01-27,精华液,美妆用品,11,168.6,1854.61,欧洲,西班牙,马德里自治区,西班牙 - 马德里自治区,独立站,新客户,快速配送,已发货,0.25
7020,2024-01-16,精华液,美妆用品,5,40.48,202.4,亚洲,新加坡,新加坡,新加坡 - 新加坡,Shopify,新客户,标准配送,已完成,0.33
7021,2025-03-09,精华液,美妆用品,12,47.0,564.03,欧洲,德国,巴伐利亚州,德国 - 巴伐利亚州,独立站,VIP客户,快速配送,处理中,0.45
7022,2024-01-23,精华液,美妆用品,22,108.73,2392.11,亚洲,新加坡,新加坡,新加坡 - 新加坡,AliExpress,老客户,标准配送,处理中,0.36
7023,2023-11-26,精华液,美妆用品,49,118.99,5830.55,南美,智利,圣地亚哥首都大区,智利 - 圣地亚哥首都大区,Shopify,老客户,标准配送,已完成,0.35
7024,2025-03-23,精华液,美妆用品,27,154.95,4183.67,亚洲,日本,东京都,日本 - 东京都,独立站,老客户,标准配送,已完成,0.39
7025,2025-06-30,精华液,美妆用品,15,179.92,2698.82,亚洲,日本,千叶县,日本 - 千叶县,独立站,新客户,标准配送,处理中,0.35
7026,2025-02-16,精华液,美妆用品,26,65.67,1707.34,欧洲,法国,奥克西塔尼大区,法国 - 奥克西塔尼大区,eBay,VIP客户,经济配送,已完成,0.34
7027,2025-04-14,精华液,美妆用品,18,54.2,975.69,北美,美国,乔治亚州,美国 - 乔治亚州,eBay,老客户,快速配送,已发货,0.34
7028,2025-06-07,精华液,美妆用品,26,119.53,3107.9,南美,巴西,米纳斯吉拉斯州,巴西 - 米纳斯吉拉斯州,AliExpress,VIP客户,经济配送,已发货,0.17
7029,2025-05-06,精华液,美妆用品,11,83.7,920.74,欧洲,意大利,西西里大区,意大利 - 西西里大区,Wish,VIP客户,标准配送,已取消,0.28
7030,2023-10-05,精华液,美妆用品,5,96.91,484.54,北美,墨西哥,新莱昂州,墨西哥 - 新莱昂州,独立站,VIP客户,标准配送,已完成,0.22
7031,2024-07-14,精华液,美妆用品,23,74.78,1719.99,亚洲,韩国,釜山广域市,韩国 - 釜山广域市,AliExpress,VIP客户,标准配送,处理中,0.38
7032,2025-03-12,精华液,美妆用品,15,149.9,2248.55,北美,加拿大,魁北克省,加拿大 - 魁北克省,Amazon,老客户,经济配送,已取消,0.41
7033,2024-12-26,精华液,美妆用品,33,155.18,5120.94,欧洲,德国,黑森州,德国 - 黑森州,eBay,新客户,经济配送,已发货,0.4
7034,2023-12-15,精华液,美妆用品,33,69.78,2302.79,欧洲,法国,法兰西岛大区,法国 - 法兰西岛大区,eBay,老客户,标准配送,已取消,0.41
7035,2025-01-06,精华液,美妆用品,22,64.63,1421.86,欧洲,德国,巴伐利亚州,德国 - 巴伐利亚州,独立站,老客户,经济配送,已发货,0.2
7036,2025-01-27,精华液,美妆用品,9,105.35,948.11,亚洲,泰国,曼谷,泰国 - 曼谷,Shopify,新客户,快速配送,处理中,0.4
7037,2025-04-08,精华液,美妆用品,18,53.8,968.47,北美,加拿大,马尼托巴省,加拿大 - 马尼托巴省,Amazon,老客户,快速配送,已完成,0.25
7038,2024-10-10,精华液,美妆用品,10,119.95,1199.49,欧洲,意大利,伦巴第大区,意大利 - 伦巴第大区,Shopify,新客户,经济配送,已完成,0.2
7039,2025-02-19,精华液,美妆用品,23,152.66,3511.09,欧洲,英国,威尔士,英国 - 威尔士,独立站,新客户,标准配送,处理中,0.4
7040,2023-08-14,精华液,美妆用品,20,123.71,2474.23,亚洲,马来西亚,槟城州,马来西亚 - 槟城州,Wish,VIP客户,经济配送,已发货,0.21
